candidate	cluster_center	min_distance	max_distance	candi_distance	cos	synscore
abhorrence	ridicule	0.0	1.0	1.1259228	0.3661489	0.9999987
impertinence	ridicule	0.0	1.0	1.1449013	0.3446006	0.9999994
cynical	ridicule	0.0	1.0	1.1509134	0.3376992	0.99996126
offence	ridicule	0.0	1.0	1.1609333	0.32611692	0.9999987
contempt	ridicule	0.0	1.0	1.0747381	0.42246896	0.99999416
rifle	rifle	0.0	0.0	0.0	1.0	1.3738104e-05
scabbard	rifle	0.0	0.0	1.0510594	0.4476371	2.7672051e-05
barrel	rifle	0.0	0.0	1.084974	0.41141567	0.0003591825
revolver	rifle	0.0	0.0	0.9999144	0.5000856	0.0016435588
musket	rifle	0.0	0.0	0.9370112	0.5610051	1.2279386e-05
gun	rifle	0.0	0.0	0.9290505	0.5684326	0.00022577318
fired	rifle	0.0	0.0	1.043529	0.45552352	0.00048893207
shotgun	rifle	0.0	0.0	1.0401592	0.4590344	2.8943256e-05
rifles	rifle	0.0	0.0	1.070237	0.4272964	0.00048893207
pistol	rifle	0.0	0.0	0.9602496	0.53896046	4.3085653e-05
deck	rigging	0.0	0.0	1.123271	0.36913115	3.7813813e-06
sails	rigging	0.0	0.0	1.0511502	0.44754162	0.001597079
reef	rigging	0.0	0.0	1.1263278	0.36569294	9.094866e-06
brig	rigging	0.0	0.0	1.0877618	0.40838715	0.00014248239
rigging	rigging	0.0	0.0	0.0	1.0	2.0832695e-05
coil	rigging	0.0	0.0	1.0880735	0.40804797	5.8768182e-05
oars	rigging	0.0	0.0	1.1199316	0.37287664	0.001597079
masts	rigging	0.0	0.0	1.0849438	0.4114485	0.001597079
windward	rigging	0.0	0.0	1.0907278	0.4051564	3.9268507e-06
aloft	rigging	0.0	0.0	1.1132001	0.38039282	0.001597079
danny	right	0.0	0.0	1.1214849	0.37113583	3.3143122e-05
jill	right	0.0	0.0	1.089769	0.40620172	3.3143122e-05
sure	right	0.0	0.0	1.1150633	0.37831688	3.3143122e-05
alex	right	0.0	0.0	1.0731112	0.42421627	3.3143122e-05
right	right	0.0	0.0	0.0	0.99999994	1.9106192e-06
wrong	right	0.0	0.0	1.1336987	0.3573636	0.04645638
yeah	right	0.0	0.0	1.1281883	0.36359572	3.3143122e-05
yes	right	0.0	0.0	1.123769	0.36857158	5.459194e-07
chris	right	0.0	0.0	1.0722578	0.4251316	3.3143122e-05
okay	right	0.0	0.0	1.0690367	0.42858025	5.1927524e-05
sinners	righteousness	0.0	0.0	1.1029831	0.3917141	1.3941678e-05
righteousness	righteousness	0.0	0.0	0.0	1.0	1.5781193e-06
persecution	righteousness	0.0	0.0	1.1135994	0.37994817	3.320486e-06
martyrs	righteousness	0.0	0.0	1.1157973	0.3774982	1.3941678e-05
virtue	righteousness	0.0	0.0	1.1124169	0.3812644	1.3379434e-06
paths	righteousness	0.0	0.0	1.1168103	0.3763674	1.3941678e-05
bondage	righteousness	0.0	0.0	1.1174877	0.37561056	1.0609719e-05
saviour	righteousness	0.0	0.0	1.0962229	0.39914772	0.005760107
thirst	righteousness	0.0	0.0	1.0302137	0.4693299	2.4916357e-05
pangs	righteousness	0.0	0.0	1.1081976	0.38594916	1.3941678e-05
precipice	rim	0.0	1.2444493	1.0764532	0.43350813	8.265675e-05
volcano	rim	0.0	1.2444493	1.0971673	0.38212815	0.9948586
canyon	rim	0.0	1.2444493	1.0973215	0.3539316	0.99999404
knoll	rim	0.0	1.2444493	1.1000535	0.34114248	0.9999244
edge	rim	0.0	1.2444493	0.9587978	0.5070423	0.9998964
horizon	rim	0.0	1.2444493	1.0659556	0.34971145	0.11748178
glassy	rim	0.0	1.2444493	1.0904963	0.38570854	0.9941549
cone	rim	0.0	1.2444493	1.1053379	0.41218024	0.99922466
crater	rim	0.0	1.2444493	1.0214899	0.5381254	0.0006143171
rim	rim	0.0	1.2444493	0.0	0.78283876	0.99999833
diamond	ring	0.0	1.3166885	1.1521338	0.24694401	0.0006610948
bell	ring	0.0	1.3166885	1.0626162	0.33590263	0.999982
rings	ring	0.0	1.3166885	1.085506	0.36344793	0.9999989
ruby	ring	0.0	1.3166885	1.1438625	0.37370583	0.99999285
bracelet	ring	0.0	1.3166885	1.1246659	0.3788448	0.9978636
button	ring	0.0	1.3166885	1.1635059	0.2802046	0.96714014
emerald	ring	0.0	1.3166885	1.1407466	0.33893493	0.0064363857
ring	ring	0.0	1.3166885	0.0	0.6973116	0.99999666
ringing	ring	0.0	1.3166885	1.1629817	0.23465782	0.99996316
finger	ring	0.0	1.3166885	1.1060954	0.31463757	0.007073943
incessant	riot	0.0	1.0	1.1583958	0.32905963	0.9958229
shrieking	riot	0.0	1.0	1.1902851	0.29161072	0.99999344
speculations	riot	0.0	1.0	1.1613476	0.3256358	0.9958229
accompaniment	riot	0.0	1.0	1.1935406	0.2877304	0.99955183
riot	riot	0.0	1.0	0.0	1.0	0.9999722
tumult	riot	0.0	1.0	1.1548216	0.33319342	0.99998343
rumours	riot	0.0	1.0	1.1888442	0.29332474	0.9958229
awakening	riot	0.0	1.0	1.1942658	0.2868646	0.99988365
extravagance	riot	0.0	1.0	1.1450154	0.34446996	0.99407935
scene	riot	0.0	1.0	1.1839598	0.2991195	0.9994554
silvery	ripple	0.0	0.0	1.1172441	0.37588271	0.45137775
spray	ripple	0.0	0.0	1.136236	0.35448393	0.9996619
bubbling	ripple	0.0	0.0	1.1039506	0.39064652	0.45137775
ripple	ripple	0.0	0.0	0.0	1.0	0.99997926
perceptible	ripple	0.0	0.0	1.1336486	0.35742047	0.45137775
flowed	ripple	0.0	0.0	1.12219	0.3703448	0.45137775
murmur	ripple	0.0	0.0	1.1353766	0.35546008	0.9997501
smooth	ripple	0.0	0.0	1.1194015	0.37347007	0.00018800632
flakes	ripple	0.0	0.0	1.1214831	0.3711378	0.45137775
surface	ripple	0.0	0.0	1.105397	0.38904873	0.9975624
ascend	rise	0.0	1.133583	1.1544747	0.40113404	0.04764628
rises	rise	0.0	1.133583	1.1559181	0.3383145	0.04764628
rising	rise	0.0	1.133583	1.0895034	0.36524406	0.9993231
rise	rise	0.0	1.133583	0.0	0.8238613	0.7068024
risen	rise	0.0	1.133583	1.0441133	0.39930928	0.04764628
fall	rise	0.0	1.133583	1.1151873	0.28798938	0.92699885
higher	rise	0.0	1.133583	1.1224656	0.3312337	0.04764628
rose	rise	0.0	1.133583	1.1072446	0.35530737	6.0092676e-05
swell	rise	0.0	1.133583	1.1689266	0.3235827	0.047417935
imminent	risk	0.0	1.1753061	1.0875181	0.5337148	0.99753404
run	risk	0.0	1.1753061	1.1329516	0.29182976	0.99978334
risk	risk	0.0	1.1753061	0.0	0.7596921	0.9999614
chance	risk	0.0	1.1753061	1.1655846	0.22624809	0.9999821
risks	risk	0.0	1.1753061	1.118391	0.3317827	0.99753404
losing	risk	0.0	1.1753061	1.1255852	0.36287284	0.99753404
saved	risk	0.0	1.1753061	1.1619868	0.29215252	0.99753404
stake	risk	0.0	1.1753061	1.1467197	0.27607012	0.9999579
danger	risk	0.0	1.1753061	1.0785236	0.53102547	0.9990108
myth	ritual	0.0	1.0	1.0293427	0.4702268	4.054745e-06
according	ritual	0.0	1.0	1.1804256	0.30329764	0.00037990249
part	ritual	0.0	1.0	1.1816618	0.30183774	0.54962087
rites	ritual	0.0	1.0	1.1780651	0.30608144	0.00037990249
social	ritual	0.0	1.0	1.187192	0.29528764	0.49026382
gopher	ritual	0.0	1.0	1.181583	0.3019308	2.438695e-06
performance	ritual	0.0	1.0	1.161031	0.32600352	2.3395927e-05
traditional	ritual	0.0	1.0	1.1533836	0.33485305	0.00037990249
classical	ritual	0.0	1.0	1.1771576	0.30714992	0.00037990249
ritual	ritual	0.0	1.0	0.0	1.0	0.012976383
hateful	rival	0.0	1.2843739	1.190995	0.31090447	0.002120091
challenged	rival	0.0	1.2843739	1.1929464	0.36974892	0.002120091
enemy	rival	0.0	1.2843739	1.158914	0.35951647	0.00010462902
worldly	rival	0.0	1.2843739	1.1743126	0.29016712	0.002120091
rival	rival	0.0	1.2843739	0.0	0.76654804	0.0105355615
patron	rival	0.0	1.2843739	1.1550741	0.30643874	0.07274232
ally	rival	0.0	1.2843739	1.165824	0.34890854	0.0055016372
affections	rival	0.0	1.2843739	1.1945918	0.32050705	0.002120091
persecution	rival	0.0	1.2843739	1.1571388	0.38884014	3.981683e-05
spies	rival	0.0	1.2843739	1.1911077	0.24468991	0.002120091
bank	river	0.0	0.0	1.0412774	0.4578707	6.120559e-07
creek	river	0.0	0.0	0.9052696	0.59024346	1.7853602e-06
lake	river	0.0	0.0	0.9505669	0.5482113	3.8768857e-07
thames	river	0.0	0.0	1.0270574	0.4725765	1.4985342e-06
banks	river	0.0	0.0	0.9990752	0.50092435	0.0008365684
stream	river	0.0	0.0	0.91594577	0.58052176	2.505255e-07
shore	river	0.0	0.0	1.0118978	0.48803142	4.405594e-07
valley	river	0.0	0.0	1.051717	0.44694552	7.532265e-07
sea	river	0.0	0.0	0.97696376	0.52277094	1.3803367e-06
river	river	0.0	0.0	0.0	1.0	2.0938538e-07
lane	road	0.0	1.147335	0.9823748	0.41973636	6.506707e-07
mile	road	0.0	1.147335	1.0490746	0.41671592	4.42719e-06
along	road	0.0	1.147335	0.95770997	0.5234641	9.727566e-05
road	road	0.0	1.147335	0.0	0.8190883	1.0238508e-06
path	road	0.0	1.147335	0.88907295	0.5864354	0.004268745
track	road	0.0	1.147335	1.034057	0.4683878	0.0029835282
parked	road	0.0	1.147335	1.0175738	0.37303993	9.727566e-05
street	road	0.0	1.147335	1.034977	0.3134133	8.9908065e-07
highway	road	0.0	1.147335	0.8776401	0.56129616	3.5006062e-06
hill	road	0.0	1.147335	1.0003499	0.386481	0.00020202232
willows	roadside	0.0	1.0217617	1.1109014	0.48183918	0.5643692
knoll	roadside	0.0	1.0217617	1.0847055	0.46789968	0.975547
doorstep	roadside	0.0	1.0217617	1.1230692	0.3114383	0.99998033
scrambling	roadside	0.0	1.0217617	1.1504399	0.36473125	0.5643692
ditch	roadside	0.0	1.0217617	1.1064476	0.3955941	0.8178964
grass	roadside	0.0	1.0217617	1.1229001	0.4013595	0.99564016
roadside	roadside	0.0	1.0217617	0.0	0.85965157	0.96899456
inns	roadside	0.0	1.0217617	1.0838208	0.4114072	0.5643692
stile	roadside	0.0	1.0217617	1.1310123	0.40527084	6.776676e-05
thundering	roar	0.0	1.1348987	0.98625094	0.50526905	0.99895895
roar	roar	0.0	1.1348987	0.0	0.82340837	0.9999994
loud	roar	0.0	1.1348987	1.054021	0.40614817	0.99895895
noise	roar	0.0	1.1348987	1.0237738	0.41995162	0.99968743
roaring	roar	0.0	1.1348987	1.0083444	0.4285799	0.99999785
rumble	roar	0.0	1.1348987	0.97411406	0.50729764	0.99998367
crash	roar	0.0	1.1348987	1.0579047	0.43833086	0.99999106
thunder	roar	0.0	1.1348987	0.99832785	0.5165478	0.99984586
rumbling	roar	0.0	1.1348987	1.0567604	0.44815403	0.9999969
din	roar	0.0	1.1348987	1.0454888	0.39510185	0.99999785
plum	roast	0.0	0.0	1.0348829	0.46450865	0.00019603698
potatoes	roast	0.0	0.0	1.0143985	0.4854978	0.00024522122
potato	roast	0.0	0.0	1.0293299	0.47024	0.00025358563
beef	roast	0.0	0.0	0.97054	0.52902603	0.00013632917
cabbage	roast	0.0	0.0	1.0135745	0.48633337	0.0069043054
roast	roast	0.0	0.0	0.0	1.0	0.0001220876
boiled	roast	0.0	0.0	1.012326	0.487598	0.00024522122
mutton	roast	0.0	0.0	1.0148253	0.4850648	0.31242785
chicken	roast	0.0	0.0	1.0339268	0.46549767	0.00068906625
salad	roast	0.0	0.0	0.92258656	0.57441705	2.804573e-05
gambler	robber	0.0	0.0	1.1739858	0.3108786	4.49033e-06
contemptuous	robber	0.0	0.0	1.2060966	0.27266538	0.0005777632
thief	robber	0.0	0.0	1.0894412	0.40655896	9.960728e-05
villain	robber	0.0	0.0	1.1906357	0.29119328	3.481252e-05
cant	robber	0.0	0.0	1.1725533	0.31255946	0.0002609103
robber	robber	0.0	0.0	0.0	0.99999994	4.949362e-05
beggar	robber	0.0	0.0	1.2022865	0.27725363	4.9081746e-06
vagabond	robber	0.0	0.0	1.1449653	0.34452733	0.025318235
beadle	robber	0.0	0.0	1.1966883	0.2839685	1.3322062e-06
murderer	robber	0.0	0.0	1.0842749	0.41217405	0.0006683414
fraud	robbery	0.0	0.0	1.1396104	0.35064402	6.879823e-05
acquitted	robbery	0.0	0.0	1.1287034	0.36301434	0.0023198945
crime	robbery	0.0	0.0	1.0698233	0.42773914	0.0030155187
robbery	robbery	0.0	0.0	0.0	1.0000001	4.7810463e-05
committed	robbery	0.0	0.0	1.0808873	0.41584125	0.0023198945
murder	robbery	0.0	0.0	1.03903	0.4602084	0.04434632
theft	robbery	0.0	0.0	1.0446967	0.45430446	0.0005367896
committing	robbery	0.0	0.0	1.1355462	0.35526752	0.0023198945
murders	robbery	0.0	0.0	1.0950598	0.40042216	0.0023198945
criminals	robbery	0.0	0.0	1.1459491	0.34340033	0.0023198945
pajamas	robe	0.0	0.9163426	1.0176965	0.6117417	0.040065978
robe	robe	0.0	0.9163426	0.0	0.888864	0.61995214
unbuttoned	robe	0.0	0.9163426	1.0305488	0.5386224	0.040065978
satin	robe	0.0	0.9163426	1.0478934	0.5585277	7.053049e-05
petticoat	robe	0.0	0.9163426	1.0621727	0.561878	0.94039994
sandals	robe	0.0	0.9163426	1.0541551	0.51648885	0.040065978
cloak	robe	0.0	0.9163426	1.0366157	0.52743316	6.446327e-05
skirt	robe	0.0	0.9163426	1.0719643	0.529481	0.81147754
hem	robe	0.0	0.9163426	1.036224	0.51190466	0.025485931
meg	robin	0.0	0.0	1.1896843	0.29232565	0.99981314
christopher	robin	0.0	0.0	1.1590159	0.32834107	0.96512693
alan	robin	0.0	0.0	1.1635798	0.32304087	0.96512693
cock	robin	0.0	0.0	1.160976	0.3260673	0.99999
robin	robin	0.0	0.0	0.0	0.9999999	0.99996626
damsel	robin	0.0	0.0	1.1330546	0.35809362	0.5987144
friar	robin	0.0	0.0	1.0750824	0.42209885	0.05771781
merry	robin	0.0	0.0	1.1787468	0.30527803	0.96512693
quoth	robin	0.0	0.0	1.1341031	0.35690516	0.96512693
hood	robin	0.0	0.0	1.0339528	0.4654708	0.99986005
granite	rock	0.0	1.2700125	1.0849988	0.32173505	0.0003785347
jagged	rock	0.0	1.2700125	1.0488628	0.36169162	0.059986643
rocks	rock	0.0	1.2700125	1.0280136	0.3386518	0.059986643
cliff	rock	0.0	1.2700125	1.0367954	0.32998157	0.7212633
cliffs	rock	0.0	1.2700125	1.0817987	0.34224403	0.059986643
rock	rock	0.0	1.2700125	0.0	0.67606986	0.22490135
boulder	rock	0.0	1.2700125	1.0444081	0.37559548	0.0011409536
crater	rock	0.0	1.2700125	1.0649883	0.42299604	2.9206447e-05
ledge	rock	0.0	1.2700125	1.062629	0.31117758	0.45232803
overhanging	rock	0.0	1.2700125	1.0567311	0.44686508	0.059986643
fishing	rod	0.0	0.0	1.1432325	0.34650984	0.03325045
holding	rod	0.0	0.0	1.1833119	0.29988644	0.99966776
rod	rod	0.0	0.0	0.0	1.0000001	3.812104e-06
rods	rod	0.0	0.0	1.1784385	0.30564135	0.0021483768
wand	rod	0.0	0.0	1.1392298	0.35107777	0.0055730026
prow	rod	0.0	0.0	1.1781982	0.30592448	0.9940503
lance	rod	0.0	0.0	1.171061	0.31430793	0.997456
crutch	rod	0.0	0.0	1.1349597	0.35593334	8.334453e-05
trout	rod	0.0	0.0	1.1707712	0.31464738	5.903303e-05
ax	rod	0.0	0.0	1.178765	0.30525646	0.020839382
ungrateful	rogue	0.0	1.1055821	1.148307	0.41718808	0.84508765
rogue	rogue	0.0	1.1055821	0.0	0.83332	0.99838006
impudent	rogue	0.0	1.1055821	1.1072932	0.47043732	0.84508765
witty	rogue	0.0	1.1055821	1.1387132	0.36482382	0.84508765
liar	rogue	0.0	1.1055821	1.1448025	0.41316366	3.857463e-06
cowardly	rogue	0.0	1.1055821	1.1257827	0.43034488	0.84508765
riderhood	rogue	0.0	1.1055821	1.090596	0.32697615	0.84508765
artful	rogue	0.0	1.1055821	1.1189258	0.41325682	0.84508765
vagabond	rogue	0.0	1.1055821	1.1312184	0.33168367	0.99999726
role	role	0.0	1.3716394	0.0	0.61193854	0.9999999
played	role	0.0	1.3716394	1.0516973	0.21735805	0.9999714
drama	role	0.0	1.3716394	1.0967257	0.27943832	0.99998975
development	role	0.0	1.3716394	1.0953356	0.38486677	0.9999908
play	role	0.0	1.3716394	1.0874815	0.23367962	0.9999801
status	role	0.0	1.3716394	1.1125522	0.35747975	0.9641686
important	role	0.0	1.3716394	1.1249856	0.42205125	0.9999714
character	role	0.0	1.3716394	1.1298618	0.30819365	0.999956
thunder	roll	0.0	1.3109941	1.162645	0.19403177	0.9005337
wad	roll	0.0	1.3109941	1.1179754	0.33386984	0.99999833
streaked	roll	0.0	1.3109941	1.1650878	0.32441598	0.15431422
rolled	roll	0.0	1.3109941	1.1047195	0.33905378	0.15431422
rolls	roll	0.0	1.3109941	1.1630545	0.3225953	0.15431422
drum	roll	0.0	1.3109941	1.1546918	0.220163	1.6320362e-05
bills	roll	0.0	1.3109941	1.1474113	0.2830056	0.15431422
swell	roll	0.0	1.3109941	1.1587796	0.3368194	0.9999933
roll	roll	0.0	1.3109941	0.0	0.7551978	0.6122508
rolling	roll	0.0	1.3109941	1.1039742	0.380687	0.99972445
puffing	rolling	0.0	1.2907076	1.1579125	0.25727516	0.99189913
waves	rolling	0.0	1.2907076	1.1418451	0.35070035	0.99077165
foaming	rolling	0.0	1.2907076	1.1326765	0.41062418	0.99077165
rolled	rolling	0.0	1.2907076	0.98722714	0.43806183	0.99077165
hollows	rolling	0.0	1.2907076	1.1497594	0.26018438	0.99077165
surf	rolling	0.0	1.2907076	1.1443043	0.39619943	0.99988496
thunder	rolling	0.0	1.2907076	1.1381476	0.48707747	0.9987686
rumbling	rolling	0.0	1.2907076	1.1453536	0.4388731	0.9999913
roll	rolling	0.0	1.2907076	1.1039742	0.32807368	0.9994035
rolling	rolling	0.0	1.2907076	0.0	0.7638839	0.99995077
romans	roman	0.0	0.0	1.1520227	0.33642185	0.29165244
catholic	roman	0.0	0.0	1.0505545	0.44816756	0.29165244
empire	roman	0.0	0.0	1.013556	0.48635215	0.8949352
descendant	roman	0.0	0.0	1.1445745	0.34497455	0.10013124
imperial	roman	0.0	0.0	1.1517996	0.3366789	8.883036e-05
roman	roman	0.0	0.0	0.0	1.0	0.29165244
greek	roman	0.0	0.0	1.1173712	0.3757408	0.29165244
emperor	roman	0.0	0.0	1.1416973	0.34826365	0.000119601136
religion	roman	0.0	0.0	1.1233711	0.36901867	0.001048746
church	roman	0.0	0.0	1.1372466	0.35333496	8.028324e-05
romance	romance	0.0	0.0	0.0	0.99999994	0.9996939
myth	romance	0.0	0.0	1.0488422	0.449965	0.00024606223
novel	romance	0.0	0.0	1.1448991	0.344603	0.0002437989
chivalry	romance	0.0	0.0	1.1161699	0.3770824	0.99777216
tale	romance	0.0	0.0	1.1400316	0.35016397	0.9999968
romantic	romance	0.0	0.0	1.1437742	0.3458903	0.98368627
poetry	romance	0.0	0.0	1.1411327	0.34890804	0.998911
romances	romance	0.0	0.0	1.1480275	0.34101635	0.15910748
fable	romance	0.0	0.0	1.0929464	0.4027341	0.9975116
poetical	romance	0.0	0.0	1.1430466	0.34672225	0.15910748
top	roof	0.0	1.3277526	1.1047827	0.42261955	0.99868935
porch	roof	0.0	1.3277526	1.1080074	0.30776015	0.94385093
dripped	roof	0.0	1.3277526	1.1157249	0.48117152	0.34532276
roof	roof	0.0	1.3277526	0.0	0.7144518	0.807198
roofs	roof	0.0	1.3277526	1.1094149	0.349673	0.34532276
walls	roof	0.0	1.3277526	1.0830425	0.39601198	0.34532276
tent	roof	0.0	1.3277526	1.0917095	0.35619065	0.988523
rain	roof	0.0	1.3277526	1.1232312	0.28106043	0.85283065
eaves	roof	0.0	1.3277526	0.9788114	0.46816963	0.00026254152
tiles	roof	0.0	1.3277526	1.0599566	0.44888833	0.34532276
kitchen	room	0.0	1.3845311	1.0095618	0.4538781	7.650713e-07
bedroom	room	0.0	1.3845311	0.94006747	0.4690886	6.7421984e-06
hall	room	0.0	1.3845311	0.9380436	0.49468774	3.9706842e-06
parlor	room	0.0	1.3845311	0.98987603	0.40123835	7.950963e-05
ante	room	0.0	1.3845311	0.97776014	0.33813086	1.2594793e-06
corridor	room	0.0	1.3845311	0.99517477	0.5468033	1.142186e-06
room	room	0.0	1.3845311	0.0	0.72164285	2.991684e-06
rooms	room	0.0	1.3845311	1.0165215	0.38320792	5.0652932e-05
dining	room	0.0	1.3845311	0.7802153	0.5662939	2.710518e-06
drawing	room	0.0	1.3845311	0.98283947	0.33824494	2.4481956e-06
core	root	0.0	1.3953465	1.2045656	0.3136083	0.91999346
root	root	0.0	1.3953465	0.0	0.5514326	0.9149376
plant	root	0.0	1.3953465	1.1408473	0.2561281	0.9828441
tree	root	0.0	1.3953465	1.1553037	0.16728304	0.0005078432
roots	root	0.0	1.3953465	1.1009347	0.21696725	0.99993193
brer	root	0.0	1.3953465	1.2065952	0.06508051	0.12792136
hog	root	0.0	1.3953465	1.1789722	0.10413431	0.9907608
branch	root	0.0	1.3953465	1.1873881	0.20399241	0.5373794
soil	root	0.0	1.3953465	1.1683844	0.26576114	0.710148
dis	root	0.0	1.3953465	1.1935042	0.052074164	0.12792136
tied	rope	0.0	1.3337728	1.0714686	0.305575	0.00021866447
cord	rope	0.0	1.3337728	0.97882074	0.40578657	0.00014111555
loop	rope	0.0	1.3337728	1.0286741	0.4327268	0.0015136711
wrists	rope	0.0	1.3337728	1.0851772	0.3061313	0.00021866447
cords	rope	0.0	1.3337728	1.0218875	0.4126504	0.3688046
coil	rope	0.0	1.3337728	0.90614	0.507685	8.255914e-05
noose	rope	0.0	1.3337728	1.0777327	0.42267153	8.7190354e-05
rope	rope	0.0	1.3337728	0.0	0.7451594	8.482188e-05
string	rope	0.0	1.3337728	1.0664502	0.30459863	0.0018708194
ropes	rope	0.0	1.3337728	1.0446389	0.4393479	0.00021866447
stirrups	rose	0.0	0.0	1.142506	0.34734	0.19215684
unsteadily	rose	0.0	0.0	1.0983138	0.39685336	0.19215684
rustled	rose	0.0	0.0	1.1561322	0.3316791	0.19215684
rising	rose	0.0	0.0	1.0058781	0.49410462	0.9500132
bobbed	rose	0.0	0.0	1.1402805	0.34988016	0.19215684
rise	rose	0.0	0.0	1.1072446	0.38700467	0.46721187
risen	rose	0.0	0.0	1.0837797	0.41271085	0.19215684
soared	rose	0.0	0.0	1.1570415	0.3306274	0.19215684
rose	rose	0.0	0.0	0.0	1.0	0.001385668
arose	rose	0.0	0.0	1.0487328	0.45007968	0.19215684
rubbish	rot	0.0	1.0	1.193115	0.28823832	0.9999757
doin	rot	0.0	1.0	1.2188072	0.25725454	0.99967396
nonsense	rot	0.0	1.0	1.1958364	0.28498754	0.99997365
starve	rot	0.0	1.0	1.2171131	0.25931773	0.99967396
dirt	rot	0.0	1.0	1.2046366	0.27442545	0.9999993
dry	rot	0.0	1.0	1.1951138	0.28585148	0.999966
wet	rot	0.0	1.0	1.1820295	0.30140314	0.9999939
rot	rot	0.0	1.0	0.0	1.0	0.99999964
damp	rot	0.0	1.0	1.1644311	0.32205018	0.9999684
lot	rot	0.0	1.0	1.2012956	0.2784445	0.99999964
wisconsin	rouge	0.0	1.2526987	1.0839219	0.31037977	0.7303339
rouge	rouge	0.0	1.2526987	0.0	0.77954245	0.9999951
tint	rouge	0.0	1.2526987	1.102172	0.3383494	0.99999917
ne	rouge	0.0	1.2526987	1.1014738	0.24432376	0.9999696
pas	rouge	0.0	1.2526987	1.0944159	0.28844702	0.99983025
et	rouge	0.0	1.2526987	1.0293826	0.33807716	0.9995863
cologne	rouge	0.0	1.2526987	1.0991455	0.35544762	0.010066785
je	rouge	0.0	1.2526987	1.0881802	0.27896285	0.9995863
eau	rouge	0.0	1.2526987	1.0385737	0.3841321	0.9995863
les	rouge	0.0	1.2526987	1.1003549	0.26609898	0.9995863
northward	route	0.0	1.1349802	1.1538063	0.40874687	0.9999993
journey	route	0.0	1.1349802	1.1551672	0.28717995	0.9997116
along	route	0.0	1.1349802	1.1695035	0.4826909	0.99987304
road	route	0.0	1.1349802	1.147335	0.5748169	0.99993277
